latitude,longitude,rwi,error
21.6880569,105.0622559,0.673,0.397
20.2106559,105.3918457,-0.012,0.402
10.1094859,105.1940918,0.255,0.411
12.8867796,108.5778809,-0.388,0.384
21.7697025,105.4797363,-0.123,0.403
9.2214045,105.1940918,0.015,0.403
12.9081979,108.0944824,0.232,0.395
21.3200806,107.1276855,-0.117,0.393
11.6199546,107.8308105,0.849,0.419
10.6282159,105.4797363,0.173,0.422
16.5414301,107.5451660,1.162,0.431
22.9887378,104.8645020,-0.435,0.444
14.3389038,108.8854980,0.161,0.415
22.2789302,103.5900879,0.183,0.405
20.9511796,104.2492676,-0.622,0.353
11.1460662,106.1608887,-0.341,0.411
14.1046123,107.8527832,0.111,0.405
12.3078021,108.9733887,-0.344,0.415
11.5984314,107.0178223,-0.026,0.360
20.3549272,105.4797363,-0.382,0.366
9.6549077,106.1389160,0.104,0.413
9.2214045,105.5017090,0.067,0.416
20.9511796,104.8864746,-0.534,0.374
10.7361753,105.2600098,0.496,0.402
18.9478555,105.5676270,0.529,0.422
9.0044514,105.1940918,0.677,0.448
21.6267923,106.2927246,-0.141,0.388
10.6066195,105.1940918,0.245,0.419
9.1780244,104.8205566,0.264,0.430
20.2931131,104.7106934,-0.107,0.375
11.2322862,108.6877441,-0.070,0.425
16.3728503,107.9187012,-0.187,0.414
10.5418209,106.9519043,-0.163,0.387
12.6296178,109.3029785,-0.063,0.392
20.7663865,106.6662598,0.782,0.424
13.9553920,107.5451660,0.040,0.399
11.5553801,108.1164551,-0.427,0.389
17.3820946,106.6003418,-0.567,0.401
13.6139558,107.9846191,-0.055,0.397
21.9939882,105.7434082,-0.586,0.428
19.1763010,105.6994629,0.320,0.412
22.7255234,102.4694824,-0.261,0.429
20.3755265,105.0622559,-0.084,0.398
22.7863104,105.8532715,-0.458,0.412
15.1887835,108.2922363,-0.240,0.370
22.6241518,104.1613770,-0.691,0.363
12.9724418,109.1271973,0.041,0.414
12.6081759,108.0725098,0.087,0.404
12.6081759,107.6989746,-0.556,0.407
10.0878536,105.7214355,1.133,0.386
18.5108654,105.3259277,0.042,0.400
12.5438394,108.0065918,-0.185,0.407
10.8440961,105.8752441,0.170,0.406
20.6841834,106.4685059,0.191,0.417
11.5123222,107.3034668,-0.666,0.345
11.9855916,108.5119629,-0.044,0.446
11.6414761,107.0617676,0.036,0.375
12.8010881,108.5559082,0.278,0.408
22.7863104,105.9631348,0.275,0.382
9.6332456,105.1721191,0.273,0.402
14.2537350,108.7536621,0.209,0.373
12.1574857,108.2263184,0.442,0.401
13.1008797,108.4020996,0.132,0.412
15.7182383,108.3801270,0.731,0.404
11.9855916,108.9514160,-0.516,0.410
9.2430925,105.1940918,-0.127,0.403
10.0229482,106.1389160,0.755,0.415
12.8867796,108.5559082,-0.233,0.394
20.3755265,106.4685059,0.424,0.413
21.5859348,104.0954590,-0.227,0.383
21.7697025,106.8859863,0.667,0.387
