latitude,longitude,rwi,error
13.4430519,-87.7258301,0.189,0.363
13.3575541,-89.0222168,0.838,0.477
14.2537350,-89.1540527,-0.595,0.404
14.1898373,-89.1979980,-0.602,0.397
13.5285192,-88.1652832,-0.434,0.441
13.2934109,-88.1213379,-0.198,0.386
13.9980363,-89.2199707,0.087,0.404
13.1650736,-88.4069824,-0.527,0.331
14.1685340,-89.0661621,-0.353,0.365
13.8274120,-89.5935059,-0.408,0.400
13.7847363,-89.1540527,0.689,0.427
14.1685340,-89.2199707,-0.277,0.408
13.8060751,-89.3737793,0.784,0.454
13.8487469,-87.9016113,-0.160,0.452
13.4644216,-88.5827637,-0.152,0.400
13.7420528,-89.5495605,0.211,0.462
13.8060751,-89.7692871,-0.456,0.414
13.6353101,-89.7912598,0.510,0.447
13.9553920,-89.3957520,-0.629,0.370
13.1864679,-87.9675293,0.458,0.447
13.6566625,-89.1540527,1.395,0.442
13.4644216,-87.7697754,-0.436,0.406
13.3575541,-87.9675293,-0.109,0.407
13.6993616,-87.8576660,-0.533,0.393
14.3389038,-89.4396973,1.428,0.460
13.3361750,-87.9895020,-0.294,0.461
13.6353101,-87.9895020,0.303,0.397
13.6139558,-88.0773926,-0.320,0.409
14.0619878,-89.0002441,0.824,0.439
13.1864679,-87.7038574,0.632,0.445
13.5071552,-88.0993652,-0.359,0.413
13.7633955,-88.0334473,-0.450,0.419
13.6353101,-88.6047363,-0.485,0.378
13.2078602,-88.3190918,-0.486,0.540
13.8060751,-89.1540527,1.156,0.487
14.0619878,-89.5495605,-0.624,0.396
13.5925995,-89.5056152,-0.394,0.451
13.9767151,-89.5715332,1.416,0.411
13.6139558,-88.8244629,-0.090,0.365
13.3575541,-88.6486816,-0.074,0.404
14.1685340,-89.4836426,0.204,0.430
13.3361750,-88.6706543,0.061,0.413
13.5071552,-87.8796387,-0.238,0.411
13.5712413,-89.5056152,-0.077,0.466
13.9127399,-89.2419434,-0.127,0.453
14.1259215,-88.8684082,-0.270,0.521
13.2506393,-88.7365723,-0.440,0.392
13.3361750,-87.8137207,0.795,0.471
13.5285192,-89.5056152,-0.296,0.404
13.7207082,-89.5935059,-0.496,0.446
13.5071552,-89.5495605,0.474,0.438
13.7207082,-87.8576660,-0.618,0.417
13.8914108,-89.9230957,0.463,0.470
13.4857894,-89.0002441,0.545,0.429
13.4644216,-89.0881348,0.656,0.472
13.7847363,-87.8356934,0.638,0.446
13.9340669,-89.2639160,0.069,0.457
13.8274120,-88.4069824,-0.705,0.411
13.5285192,-88.3850098,0.563,0.434
13.8487469,-88.2971191,0.530,0.460
13.7847363,-89.5275879,-0.135,0.413
13.2720261,-88.4509277,0.042,0.396
13.6139558,-89.2419434,0.102,0.434
14.0406726,-89.2858887,0.434,0.458
13.8060751,-89.7473145,0.307,0.433
13.6139558,-88.4289551,-0.213,0.411
13.2934109,-88.7585449,0.927,0.447
14.0193555,-89.5056152,-0.385,0.421
14.0406726,-88.9562988,0.787,0.446
13.3575541,-88.4729004,0.504,0.432
13.4430519,-87.8796387,0.838,0.427
13.4430519,-88.0114746,-0.231,0.427
13.8274120,-88.0114746,-0.426,0.398
13.7633955,-89.5056152,0.293,0.426
14.0406726,-88.9123535,0.079,0.407
13.2292507,-88.4069824,-0.682,0.396
13.6139558,-88.6267090,-0.229,0.409
13.8274120,-89.3957520,0.475,0.459
13.9340669,-88.9123535,0.200,0.450
13.4644216,-88.8684082,-0.176,0.437
13.4857894,-87.9895020,-0.165,0.423
13.7847363,-88.2312012,-0.063,0.418
13.5071552,-89.2419434,-0.032,0.430
14.0193555,-88.6926270,-0.466,0.351
14.0406726,-89.3518066,0.430,0.475
13.5071552,-89.4616699,0.139,0.431
13.4644216,-88.4729004,-0.088,0.445
13.8700799,-89.5935059,-0.389,0.377
13.7207082,-89.9670410,0.731,0.464
14.0619878,-89.7033691,-0.350,0.453
13.9127399,-89.1540527,-0.644,0.383
13.1650736,-88.0334473,-0.458,0.386
13.8060751,-88.0554199,-0.491,0.463
13.6139558,-88.2092285,-0.609,0.455
13.9980363,-88.7365723,0.366,0.452
13.4216803,-89.0222168,0.276,0.429
13.9127399,-89.3737793,-0.555,0.434
13.5498812,-89.5056152,-0.380,0.421
14.0406726,-89.3298340,0.147,0.429
13.8487469,-89.0222168,-0.325,0.435
13.6993616,-88.0773926,0.057,0.398
13.5712413,-88.1872559,-0.318,0.426
13.8487469,-89.1320801,-0.229,0.410
13.7207082,-89.7253418,0.940,0.429
13.9553920,-89.5056152,-0.136,0.419
13.5071552,-87.7917480,-0.377,0.415
13.4216803,-88.2092285,0.383,0.452
13.5925995,-89.7033691,-0.141,0.403
14.1259215,-89.4616699,-0.494,0.412
14.1472288,-89.0222168,0.184,0.458
13.5925995,-89.1320801,0.435,0.449
13.5285192,-89.7033691,-0.242,0.427
14.1685340,-89.1979980,-0.522,0.427
13.7420528,-89.3518066,0.928,0.456
13.4003068,-88.3630371,0.302,0.417
13.8274120,-89.5495605,-0.147,0.421
14.0193555,-88.9562988,-0.365,0.407
13.9340669,-89.0222168,0.916,0.455
13.8274120,-87.8576660,-0.336,0.377
13.3361750,-88.9562988,0.563,0.457
13.9767151,-89.3737793,-0.078,0.438
13.8060751,-89.0002441,-0.205,0.399
13.2934109,-88.7805176,-0.253,0.399
14.1259215,-89.7033691,-0.289,0.341
13.6993616,-88.9782715,0.754,0.469
13.8060751,-89.0881348,0.243,0.466
13.8914108,-89.3957520,-0.354,0.379
13.8487469,-90.0329590,-0.350,0.403
13.5498812,-89.6813965,0.285,0.433
13.8274120,-89.4836426,-0.537,0.420
13.4430519,-88.2971191,-0.188,0.446
13.4857894,-88.4289551,0.082,0.444
13.5498812,-89.2199707,-0.204,0.423
13.6139558,-89.6154785,-0.571,0.404
13.5285192,-87.9675293,-0.497,0.429
13.5498812,-89.3078613,0.044,0.416
13.1650736,-88.2751465,0.236,0.441
13.5925995,-89.7692871,0.061,0.406
13.6353101,-88.9343262,0.412,0.428
13.7420528,-88.1433105,-0.400,0.411
13.9767151,-89.6594238,0.914,0.451
14.1685340,-88.9343262,0.634,0.457
13.5285192,-88.5827637,-0.532,0.354
13.3575541,-88.8684082,-0.186,0.434
13.8487469,-88.7365723,-0.405,0.389
13.6780130,-89.1979980,1.253,0.406
13.8914108,-89.0881348,-0.161,0.354
13.4216803,-89.0881348,-0.100,0.383
13.9980363,-89.7912598,0.226,0.451
13.9980363,-89.7692871,0.422,0.467
13.2934109,-88.5827637,-0.176,0.442
13.9340669,-88.1213379,-0.509,0.412
14.0193555,-89.2199707,-0.272,0.392
13.4216803,-88.7145996,0.283,0.427
13.4216803,-88.6267090,-0.595,0.382
14.3814760,-89.4396973,0.042,0.430
13.7633955,-89.9450684,-0.102,0.438
13.6353101,-88.1213379,0.317,0.465
13.5285192,-88.0554199,0.167,0.422
13.7847363,-88.3190918,-0.273,0.406
13.8487469,-88.5388184,-0.349,0.386
13.5712413,-88.7805176,0.027,0.452
13.3575541,-88.0773926,0.086,0.408
13.6993616,-89.8571777,-0.375,0.427
13.6566625,-89.5715332,0.039,0.429
13.6353101,-89.0881348,-0.053,0.454
13.3361750,-88.9782715,0.357,0.475
13.8700799,-89.3078613,0.075,0.434
13.9553920,-88.8684082,-0.009,0.426
13.7207082,-88.6047363,-0.376,0.358
13.6566625,-88.9123535,-0.001,0.456
13.7633955,-87.9235840,-0.499,0.383
14.2537350,-89.4177246,-0.357,0.382
13.9767151,-89.0002441,0.251,0.440
13.5071552,-88.8464355,0.276,0.456
13.9127399,-89.0661621,-0.183,0.398
13.7207082,-88.0773926,-0.659,0.393
13.4644216,-87.8576660,-0.155,0.435
13.7207082,-89.4616699,-0.109,0.474
13.6780130,-89.6813965,-0.676,0.420
13.5925995,-89.3298340,-0.653,0.431
13.7633955,-89.9011230,-0.227,0.404
13.5285192,-89.6154785,0.236,0.448
13.3361750,-88.7365723,-0.472,0.384
13.2720261,-87.9455566,-0.674,0.380
13.9980363,-89.0002441,-0.436,0.387
13.2720261,-88.8684082,-0.239,0.389
13.5071552,-88.2751465,0.205,0.404
13.4857894,-89.3737793,1.090,0.459
13.8274120,-89.3078613,0.312,0.410
13.3789314,-87.9235840,0.082,0.441
14.2963234,-89.4836426,0.012,0.407
13.9553920,-89.6594238,-0.252,0.430
13.5712413,-87.9016113,0.101,0.452
14.0619878,-88.8464355,-0.611,0.462
13.6993616,-88.1652832,-0.283,0.448
13.4003068,-87.9455566,0.575,0.440
13.7847363,-89.2419434,0.184,0.458
13.4857894,-88.0993652,-0.136,0.443
13.8060751,-89.5495605,0.120,0.421
13.7633955,-88.9123535,0.632,0.476
13.4644216,-88.0334473,-0.595,0.415
14.1259215,-89.4396973,-0.419,0.379
13.6780130,-88.9782715,0.487,0.474
13.3789314,-88.2092285,-0.404,0.395
13.8700799,-89.1760254,0.877,0.460
13.8060751,-88.4729004,-0.450,0.386
13.6139558,-89.7253418,-0.907,0.442
14.2111385,-89.1760254,-0.661,0.400
13.7207082,-89.7692871,-0.190,0.445
13.6780130,-88.1213379,0.194,0.421
13.9767151,-88.8244629,-0.317,0.414
14.0193555,-89.7253418,0.044,0.460
13.1650736,-88.2312012,-0.726,0.348
13.6566625,-89.8352051,-0.318,0.436
13.7633955,-89.8132324,0.424,0.475
13.4216803,-88.0773926,0.441,0.410
14.1685340,-89.6154785,0.008,0.437
13.6139558,-89.7912598,0.287,0.432
13.9553920,-89.6813965,0.080,0.437
13.9340669,-88.5388184,-0.303,0.416
13.8914108,-88.8244629,-0.284,0.400
13.5925995,-88.1872559,-0.879,0.426
13.5712413,-88.2531738,0.026,0.420
13.7420528,-88.0114746,-0.064,0.408
13.7207082,-88.3190918,-0.638,0.401
14.1472288,-89.2419434,-0.658,0.349
13.4430519,-88.8903809,0.244,0.453
13.8060751,-88.8464355,-0.493,0.424
13.6566625,-89.7912598,-0.235,0.432
13.4430519,-88.1652832,0.593,0.449
13.5285192,-88.3630371,0.977,0.425
13.7633955,-88.0114746,-0.116,0.393
13.2078602,-88.1213379,-0.058,0.403
13.1650736,-88.4729004,-0.788,0.319
14.1046123,-89.2419434,-0.237,0.407
13.4857894,-89.2199707,-0.107,0.456
13.6566625,-89.4177246,0.367,0.468
13.6780130,-89.6374512,0.105,0.443
13.7847363,-87.7258301,-0.216,0.426
13.8914108,-89.6594238,-0.207,0.391
14.1685340,-89.4616699,-0.127,0.406
13.6780130,-89.1760254,1.091,0.470
14.1472288,-89.3737793,-0.741,0.355
13.7633955,-90.0549316,-0.125,0.401
14.0193555,-88.8464355,0.349,0.439
14.1685340,-89.3957520,-0.933,0.416
13.8274120,-90.0988770,0.144,0.425
13.9127399,-88.9782715,-0.240,0.410
13.4430519,-88.2092285,0.014,0.439
14.0619878,-89.1320801,0.883,0.429
13.8914108,-88.6047363,-0.383,0.406
13.8487469,-89.0441895,0.081,0.423
13.8487469,-89.7473145,1.313,0.477
13.6139558,-89.5935059,0.583,0.485
13.5285192,-89.2419434,-0.121,0.479
13.8274120,-89.0002441,-0.691,0.389
13.4644216,-89.0222168,0.593,0.475
13.7847363,-88.2092285,-0.348,0.374
14.0193555,-89.4396973,-0.295,0.407
14.1046123,-89.0881348,0.163,0.438
13.4857894,-88.3630371,-0.111,0.438
13.8274120,-87.9675293,0.280,0.421
14.1046123,-89.4396973,-0.248,0.438
13.3575541,-88.8903809,-0.325,0.475
13.7207082,-88.5388184,-0.327,0.382
13.8060751,-88.5607910,-0.186,0.419
13.8060751,-89.8791504,-0.334,0.336
13.5498812,-89.2419434,0.003,0.416
13.9553920,-89.6374512,0.398,0.480
13.5071552,-89.4396973,0.444,0.445
13.3147939,-88.5168457,-0.123,0.436
13.7633955,-89.6154785,-0.447,0.432
13.9127399,-88.7365723,-0.801,0.352
13.5285192,-89.6594238,0.120,0.438
14.1046123,-89.3298340,-0.482,0.376
13.9767151,-88.5168457,-0.752,0.416
13.4430519,-88.6486816,-0.775,0.389
13.4430519,-88.8244629,0.062,0.440
13.9127399,-89.0441895,0.317,0.420
13.6566625,-89.6154785,-0.265,0.393
13.8060751,-89.8352051,-0.309,0.374
13.4216803,-88.8244629,-0.127,0.395
13.5712413,-89.5715332,-0.336,0.360
13.3789314,-88.3410645,0.726,0.441
13.9767151,-88.9562988,-0.134,0.413
13.7633955,-88.2751465,1.050,0.467
13.6993616,-88.8244629,-0.106,0.415
13.5285192,-88.9343262,0.484,0.447
13.7633955,-87.9895020,0.085,0.385
13.5498812,-87.7917480,-0.761,0.372
13.9340669,-88.1652832,-0.371,0.381
13.8700799,-88.0114746,-0.444,0.351
13.4430519,-87.9675293,0.453,0.429
13.5285192,-89.5495605,-0.301,0.411
13.6566625,-89.1101074,0.852,0.450
14.1472288,-89.0002441,0.309,0.447
13.8700799,-88.0993652,0.031,0.358
13.2506393,-87.8796387,-0.291,0.363
13.3361750,-88.4948730,0.638,0.429
13.6780130,-89.6154785,-0.582,0.379
13.7420528,-88.9123535,0.145,0.458
13.4430519,-88.8464355,0.004,0.454
13.3575541,-88.2751465,-0.165,0.393
13.9127399,-89.6374512,-0.277,0.428
14.2111385,-89.5056152,0.258,0.409
13.4857894,-88.9782715,-0.126,0.409
13.4430519,-88.5168457,-0.558,0.370
13.9553920,-89.3078613,-0.347,0.380
13.8060751,-88.3190918,-0.334,0.403
14.1259215,-89.5715332,-0.438,0.418
14.1898373,-89.3078613,-0.289,0.312
14.1046123,-89.3078613,-0.255,0.401
13.5925995,-88.3190918,-0.606,0.381
14.0833011,-88.8024902,-0.691,0.383
13.8274120,-88.7145996,0.541,0.449
13.5498812,-89.5275879,-0.320,0.403
14.0193555,-89.7033691,0.538,0.474
13.5285192,-88.1213379,-0.046,0.403
13.5498812,-89.7692871,-0.243,0.434
14.1685340,-89.3078613,-0.213,0.408
13.2720261,-88.5607910,0.482,0.471
13.8914108,-89.1979980,-0.360,0.430
14.0406726,-89.7033691,0.535,0.508
13.5712413,-87.9895020,-0.206,0.393
13.5712413,-89.3957520,-0.539,0.402
13.4430519,-88.7805176,0.353,0.439
13.6993616,-88.3190918,-0.402,0.417
14.0833011,-89.6154785,0.393,0.457
13.5498812,-88.0114746,0.143,0.433
13.8060751,-88.3630371,-0.298,0.427
13.9340669,-88.8464355,-0.418,0.457
14.2537350,-89.3298340,-0.585,0.368
13.6993616,-88.6047363,-0.416,0.379
14.3176146,-89.5056152,0.176,0.463
13.3147939,-87.8576660,0.530,0.453
14.1472288,-89.0661621,-0.468,0.417
13.9553920,-89.9230957,-0.487,0.391
13.3147939,-88.6486816,-0.334,0.385
13.5071552,-88.1433105,0.469,0.419
13.3361750,-87.8796387,0.758,0.430
13.4216803,-87.8796387,-0.182,0.415
13.8487469,-88.3190918,0.165,0.453
13.9127399,-89.7033691,-0.512,0.397
13.6780130,-88.2312012,-0.310,0.402
