latitude,longitude,rwi,error
12.8225137,-84.7375488,-0.855,0.318
12.4580325,-84.4738770,-0.300,0.335
13.3575541,-84.6496582,-0.458,0.460
12.5652867,-85.8801270,-0.705,0.320
14.1046123,-84.3420410,-0.401,0.322
13.1008797,-85.1110840,-0.451,0.341
12.8867796,-86.0339355,0.098,0.386
13.0794780,-84.9133301,-0.293,0.301
13.3361750,-86.2097168,-0.579,0.434
13.4857894,-85.4626465,-0.511,0.297
13.5071552,-86.5612793,0.017,0.382
13.1222796,-86.8688965,-1.251,0.416
11.4046486,-84.5178223,-0.945,0.341
13.8274120,-85.1330566,-0.177,0.324
13.4644216,-86.1877441,-0.789,0.327
11.5338520,-86.0778809,-0.449,0.446
12.0070844,-85.0671387,-0.489,0.382
13.7633955,-86.6052246,-0.846,0.328
12.0930384,-86.4074707,-0.359,0.375
11.7060306,-84.3420410,0.002,0.446
11.8996033,-86.0119629,-0.069,0.423
11.8350943,-86.0339355,0.308,0.394
12.7368003,-85.7043457,-0.892,0.365
11.6414761,-83.7048340,-0.144,0.320
12.1360050,-85.1770020,-0.625,0.485
12.0715524,-84.2321777,-0.817,0.368
12.1145226,-84.2761230,-0.739,0.328
13.3575541,-86.4294434,-0.625,0.388
14.2324377,-84.2102051,-0.581,0.325
12.2863336,-86.3195801,-0.010,0.333
13.9127399,-84.5178223,-0.764,0.303
13.7420528,-85.5285645,-0.477,0.299
13.0580745,-84.5178223,-0.696,0.305
13.2506393,-86.5173340,-0.574,0.306
14.0193555,-85.4187012,-0.467,0.302
12.0500648,-85.3308105,-0.432,0.334
11.6199546,-83.9245605,-0.524,0.319
13.9767151,-85.1330566,-0.545,0.301
13.0794780,-86.8029785,-0.646,0.332
13.2720261,-85.8581543,-0.871,0.355
13.5285192,-86.7150879,-0.366,0.407
11.3184804,-84.7375488,-0.532,0.465
12.8439375,-87.4841309,-0.251,0.410
14.0193555,-85.5285645,-0.400,0.303
13.4216803,-85.6823730,-0.268,0.296
12.2004420,-85.7263184,-0.436,0.338
13.8914108,-84.6496582,-0.507,0.300
12.6510579,-86.8249512,-0.614,0.359
13.5285192,-85.4406738,-0.582,0.300
13.7207082,-85.5505371,-0.298,0.311
13.7847363,-85.6164551,-0.330,0.299
12.9296144,-86.3854980,-0.574,0.322
12.3936586,-86.8469238,0.670,0.400
12.5438394,-85.6384277,-0.267,0.347
13.4430519,-85.5944824,-0.140,0.333
13.7633955,-84.6936035,-0.488,0.300
11.5984314,-85.9680176,-0.476,0.387
12.8439375,-85.0231934,-0.366,0.299
13.4430519,-86.6271973,-0.307,0.375
13.0152618,-85.1770020,-0.420,0.327
12.4580325,-87.1765137,-0.684,0.446
13.0366691,-86.9567871,-0.677,0.381
13.9767151,-86.1877441,-0.287,0.324
11.1676236,-84.2980957,-0.733,0.316
13.3575541,-85.8142090,-0.676,0.350
13.4644216,-86.5612793,-0.324,0.360
12.1789647,-84.0124512,-0.901,0.336
12.5652867,-84.2761230,-0.333,0.313
13.6566625,-84.7375488,-0.827,0.317
11.1676236,-85.4626465,-0.435,0.327
13.8060751,-84.6496582,-0.248,0.300
13.7847363,-85.5944824,-0.377,0.298
11.4692577,-83.9904785,-0.623,0.317
12.5223904,-85.7922363,-0.568,0.325
12.0285754,-84.5617676,-0.517,0.335
12.8867796,-86.1877441,0.268,0.383
13.8060751,-85.4406738,-0.537,0.425
13.3361750,-85.2209473,-0.554,0.313
12.0070844,-86.2316895,0.314,0.411
13.9553920,-84.4958496,-0.734,0.304
13.5071552,-86.0559082,0.386,0.313
14.1898373,-84.1223145,-0.418,0.325
11.3615678,-84.4299316,-0.993,0.316
13.6993616,-85.7702637,-0.518,0.313
14.0619878,-83.7707520,-0.031,0.308
13.7847363,-85.7482910,-0.730,0.322
