latitude,longitude,rwi,error
-9.1997151,124.4201660,-0.247,0.415
-8.5484296,126.9470215,-0.065,0.444
-8.3745618,126.9030762,-0.218,0.467
-9.3948711,124.2663574,-0.800,0.387
-9.2430925,124.4201660,-0.575,0.385
-8.7004990,126.7272949,-0.258,0.393
-8.6136097,126.4855957,-0.287,0.490
-9.0478525,125.5187988,-0.116,0.423
-8.5267005,127.0349121,0.147,0.395
-8.5484296,125.8044434,-0.691,0.413
-8.8742168,125.7385254,-0.386,0.386
-8.6570568,125.3210449,-0.514,0.398
-8.4397714,126.9909668,0.199,0.501
-8.9176335,125.1892090,-0.256,0.530
-9.0261526,125.6506348,-0.565,0.462
-8.4397714,126.9250488,-0.586,0.430
-8.8525066,125.9143066,-0.396,0.381
-8.5267005,126.9030762,-0.469,0.489
-8.7873681,125.1452637,-0.773,0.400
-9.0695511,125.2990723,-0.699,0.392
-8.5701576,125.9143066,-0.747,0.431
-9.2864645,124.2663574,-0.421,0.386
-8.4615055,126.3757324,-0.499,0.427
-8.8307950,126.3757324,-0.180,0.482
-8.8090822,125.8483887,-0.420,0.393
-8.9393399,125.5407715,-0.155,0.425
-9.1997151,125.1452637,-0.639,0.390
-8.9827489,125.0793457,0.081,0.394
-9.1129444,125.8483887,-0.728,0.384
-8.5701576,126.3098145,-0.654,0.382
-8.8307950,125.7165527,-0.089,0.558
-8.4832384,126.5734863,-0.030,0.488
-8.9176335,126.4196777,-0.744,0.392
-8.9827489,125.6286621,-0.394,0.397
-8.8742168,125.5407715,-0.168,0.418
-8.5267005,126.7272949,-0.313,0.498
-8.9827489,124.9914551,-0.193,0.400
-8.7439361,125.1452637,-0.459,0.464
-8.9827489,125.3430176,-0.307,0.378
-9.0261526,125.9362793,-0.666,0.394
-8.7656527,125.5627441,0.028,0.446
-8.5484296,125.6506348,0.572,0.517
-8.6353339,125.7165527,-0.191,0.410
-8.8742168,125.0573730,-0.605,0.404
-8.7222181,125.9802246,-0.308,0.405
-8.8742168,126.3098145,-0.669,0.405
-8.7222181,125.3869629,-0.444,0.428
-8.7656527,125.3649902,-0.741,0.383
-8.3528229,126.9250488,0.087,0.470
-9.1997151,125.1672363,-0.775,0.412
-8.6570568,125.2111816,-0.443,0.416
-9.3731925,124.3762207,-0.114,0.502
-8.5049700,127.0129395,0.098,0.521
-8.7439361,126.4416504,-0.726,0.377
-9.1346391,125.8044434,-0.048,0.389
-8.6570568,126.5295410,-0.530,0.607
-9.0261526,125.7604980,-0.783,0.390
-8.6353339,125.1892090,-0.324,0.385
-8.7873681,125.7385254,-0.199,0.379
-9.1563324,125.4528809,-0.159,0.475
-9.0044514,125.6066895,-0.319,0.377
-8.7222181,125.5847168,-0.690,0.468
-8.5484296,126.7272949,-0.799,0.388
-9.2647792,124.4201660,-0.585,0.385
-8.5049700,126.0241699,1.253,0.515
-8.7439361,125.2990723,-0.255,0.411
-8.9393399,124.9914551,-0.120,0.478
-8.8307950,125.3649902,-0.403,0.389
-9.1129444,125.5407715,-0.142,0.427
-8.7004990,125.3430176,-0.457,0.379
-8.4615055,126.7053223,-0.709,0.398
-8.8307950,126.2219238,-0.373,0.402
-9.3948711,124.3762207,-0.543,0.401
-8.5701576,125.4309082,0.454,0.483
-8.9176335,125.3869629,-0.177,0.473
-8.6570568,125.3430176,-0.681,0.418
-8.5918843,125.4528809,0.020,0.425
-8.9827489,125.5187988,0.037,0.501
-8.5484296,125.7165527,-0.607,0.539
-8.9610451,126.2438965,-0.336,0.381
-8.9610451,125.3210449,-0.289,0.397
-8.8525066,125.6726074,-0.279,0.488
-8.8742168,126.5295410,-0.228,0.394
-8.5701576,126.7492676,-0.555,0.384
-9.4165483,124.2663574,-0.535,0.395
-8.6787785,126.7053223,-0.283,0.379
-8.5701576,125.3649902,0.178,0.457
-8.6136097,126.5954590,-0.080,0.381
-9.2647792,125.3210449,-0.217,0.461
-8.1571180,125.6286621,-0.194,0.373
-8.6353339,126.4855957,-0.597,0.377
-9.2864645,125.0793457,0.093,0.517
-8.5484296,125.9143066,-0.013,0.483
-8.5267005,126.1779785,-0.186,0.499
-8.7656527,125.7385254,-0.779,0.396
-8.7004990,125.4309082,-0.152,0.475
-8.8307950,126.5075684,-0.211,0.450
-8.5267005,126.8591309,-0.533,0.402
-8.5049700,126.5295410,-0.610,0.386
-8.7656527,126.3098145,-0.904,0.379
-8.5267005,126.3537598,-0.489,0.465
-8.5918843,126.6613770,-0.476,0.439
-8.7222181,125.6945801,-0.349,0.375
-8.5918843,126.4636230,-0.042,0.380
-9.1780244,125.5187988,0.171,0.451
-8.9176335,125.0793457,-0.526,0.377
-8.7439361,126.8591309,0.037,0.410
-9.0695511,125.6726074,-0.224,0.430
-9.0044514,125.6506348,0.923,0.551
-8.2441099,125.5847168,-0.081,0.378
-8.5267005,126.0681152,-0.176,0.448
-8.7873681,125.6726074,-0.367,0.379
-8.3962996,127.0129395,-0.816,0.388
-8.7439361,125.9362793,-0.438,0.392
-9.2430925,125.3430176,-0.369,0.486
-8.5484296,126.2438965,-0.651,0.400
