latitude,longitude,rwi,error
18.6358348,-97.9870605,-0.395,0.495
24.3571051,-100.4260254,-0.045,0.396
19.4665919,-101.3708496,-0.239,0.391
17.0882909,-97.8332520,-0.893,0.513
18.1771685,-98.0310059,0.053,0.493
21.2177003,-100.2941895,-0.065,0.450
17.9264757,-91.0217285,-0.004,0.515
21.6063650,-99.0856934,-0.258,0.448
22.5835822,-102.2497559,0.892,0.482
20.6019358,-97.8552246,-0.060,0.558
26.2441559,-107.1276855,-0.792,0.343
17.3191761,-98.2507324,-0.580,0.420
21.1562380,-105.2160645,0.588,0.490
21.7901067,-101.8322754,-0.163,0.382
21.2381821,-100.0964355,-0.215,0.433
19.0932663,-102.6452637,-0.197,0.415
19.9010533,-99.9645996,0.302,0.526
19.1970531,-101.5026855,-0.315,0.395
17.4449916,-97.2399902,0.084,0.501
22.0143603,-98.6901855,0.044,0.465
23.1504616,-100.8215332,-0.546,0.372
19.6322399,-98.1848145,-0.352,0.505
19.0101900,-101.1291504,0.404,0.479
24.5770993,-104.4909668,-0.614,0.362
32.5745912,-115.5651855,-0.013,0.430
20.8074712,-88.8244629,-0.101,0.467
20.1075229,-89.6594238,-0.387,0.461
24.3771204,-100.2062988,-0.280,0.395
22.1772314,-97.9431152,0.319,0.530
20.4990639,-104.7326660,-0.152,0.426
25.6316212,-107.3693848,0.417,0.511
18.6982852,-99.7668457,-0.102,0.513
22.4821059,-101.8103027,0.022,0.404
18.5941885,-99.3713379,0.846,0.542
21.4223895,-102.6013184,-0.060,0.392
16.2252233,-92.0324707,-0.042,0.515
20.3137206,-98.1408691,-0.455,0.484
14.9341696,-92.5378418,-0.453,0.480
17.8428322,-96.1853027,-0.449,0.521
18.3440975,-100.2941895,0.170,0.494
25.1353386,-106.5563965,-0.069,0.441
19.0309630,-99.9645996,-0.142,0.549
18.4275017,-99.9426270,-0.127,0.463
20.5813670,-104.8645020,0.067,0.414
15.3371669,-92.5378418,0.074,0.521
26.8730805,-109.6765137,-0.243,0.409
25.3936601,-101.0192871,1.299,0.418
24.3571051,-107.3913574,-0.624,0.440
21.1767283,-101.7883301,0.121,0.437
24.1567778,-99.3054199,-0.370,0.568
16.0774856,-93.0651855,-0.659,0.419
20.5813670,-101.1511230,0.445,0.468
16.1408153,-91.7468262,-0.098,0.474
20.6636257,-102.6892090,0.079,0.454
23.7752908,-105.3479004,0.593,0.491
22.5835822,-100.9533691,-0.208,0.417
16.4782298,-98.4924316,-0.778,0.455
20.1487843,-103.1726074,0.945,0.438
20.6019358,-102.6452637,-0.329,0.442
19.7770419,-103.6999512,-0.179,0.424
27.2448621,-108.8195801,-0.359,0.339
27.4400400,-109.9621582,0.667,0.467
21.2586610,-98.9758301,-0.339,0.468
17.9682826,-92.4719238,-0.285,0.535
24.9163310,-104.7106934,0.030,0.454
21.0947502,-101.3488770,0.039,0.629
21.2586610,-98.5363770,-0.352,0.450
17.0672871,-97.8112793,-0.106,0.429
20.5813670,-101.5026855,0.131,0.415
21.9939882,-101.5026855,-0.568,0.401
20.3549272,-101.3488770,0.048,0.444
16.4360849,-93.3508301,-0.362,0.477
24.8166532,-107.4133301,1.111,0.441
20.0249676,-100.8874512,-0.629,0.410
22.0754590,-98.2287598,-0.125,0.475
21.0537441,-97.6354980,-0.408,0.497
18.3649523,-94.7790527,-0.300,0.518
16.1619207,-92.0324707,0.326,0.479
17.9891824,-92.9113770,1.512,0.595
29.2001230,-109.6105957,-0.229,0.360
16.7098626,-94.9987793,0.155,0.577
18.3023803,-98.5803223,-0.530,0.498
18.7190968,-97.2399902,-0.348,0.502
18.5733616,-101.5466309,-0.582,0.426
20.3755265,-101.4367676,0.200,0.436
17.2352512,-97.9431152,-0.447,0.481
21.4837405,-101.2390137,-0.061,0.472
19.9010533,-98.1408691,-0.093,0.516
20.1694109,-100.6237793,-0.350,0.445
17.6544909,-93.1530762,-0.123,0.525
18.5317000,-96.4270020,-0.176,0.521
19.3007745,-99.7448730,1.267,0.523
18.7607124,-99.7229004,-0.105,0.499
22.0550957,-102.3156738,0.282,0.463
17.9264757,-99.3493652,0.451,0.509
17.4659524,-95.2404785,-0.378,0.513
16.8150577,-95.1525879,-0.032,0.573
18.6774709,-96.9323730,-0.160,0.540
19.4873072,-100.5139160,-0.847,0.431
19.0101900,-102.6892090,-0.351,0.432
15.7605359,-96.6687012,-0.654,0.472
18.6358348,-100.4260254,-0.092,0.415
16.4992989,-92.0544434,0.189,0.509
20.5196439,-98.1628418,-0.813,0.433
28.3720684,-106.9299316,0.063,0.405
20.6841834,-105.2160645,1.189,0.482
21.7492955,-99.1516113,-0.431,0.367
20.4373076,-99.9865723,1.478,0.493
20.8896072,-87.5280762,0.396,0.541
25.8097816,-108.7536621,0.303,0.463
15.5701276,-92.2961426,-0.520,0.427
21.6472167,-101.6125488,-0.275,0.426
19.3215109,-102.0739746,-0.323,0.406
16.8781467,-99.7009277,-0.058,0.534
15.9930146,-96.9763184,0.179,0.556
18.0518668,-94.6252441,-0.537,0.518
16.7519476,-97.9870605,0.138,0.534
20.4578958,-97.3278809,1.163,0.556
21.9328544,-100.1403809,-0.381,0.390
22.3399141,-99.5690918,-0.697,0.413
16.8781467,-98.6682129,-0.525,0.471
23.2110579,-99.8547363,0.206,0.387
23.4531676,-102.7990723,-0.493,0.456
16.4571585,-91.6369629,-0.646,0.418
20.1900348,-103.5241699,0.722,0.390
19.9630226,-102.2497559,0.304,0.456
17.2352512,-93.5925293,-0.375,0.546
22.5632929,-102.8649902,-0.095,0.462
19.3422447,-100.0744629,0.371,0.486
24.2569809,-99.3054199,-0.013,0.360
16.3939308,-91.5051270,-0.518,0.446
16.4571585,-95.4602051,-0.180,0.506
20.5196439,-101.3708496,0.626,0.491
20.8074712,-100.2062988,0.061,0.459
20.4990639,-99.2614746,-0.352,0.494
19.6115432,-99.3713379,0.378,0.541
24.2569809,-100.4260254,-0.177,0.369
20.6841834,-102.8869629,-0.574,0.444
29.9073289,-106.3806152,0.461,0.427
25.4928679,-100.9313965,0.620,0.474
31.6814326,-106.4025879,1.015,0.489
22.3805551,-100.8874512,0.129,0.415
19.3215109,-100.2502441,0.115,0.541
17.6754275,-100.8435059,-0.357,0.420
17.0042615,-95.3283691,-0.281,0.435
21.3405481,-97.4377441,-0.180,0.528
18.6358348,-100.1403809,-0.411,0.491
24.6969338,-106.4245605,-0.322,0.393
19.6529339,-102.0739746,-0.212,0.453
20.2106559,-101.8322754,0.291,0.478
23.8556976,-102.9968262,-0.082,0.449
20.9511796,-97.5036621,0.235,0.520
18.2606530,-93.6804199,-0.503,0.512
28.9120143,-104.6667480,-0.301,0.453
18.5733616,-95.2844238,-0.694,0.556
15.7605359,-92.8234863,-0.490,0.417
17.0672871,-100.2941895,-0.118,0.479
22.3602361,-101.5686035,-0.565,0.486
21.3405481,-102.5354004,-0.431,0.485
16.3306825,-92.0324707,-0.632,0.459
20.5196439,-90.0109863,-0.235,0.512
21.6676382,-104.8425293,-0.336,0.491
20.1694109,-99.9426270,0.019,0.460
17.5497715,-97.4377441,-0.235,0.469
26.2441559,-108.7536621,-0.283,0.467
16.8150577,-92.7575684,-0.481,0.471
24.5970797,-99.2175293,-0.467,0.387
17.8009957,-95.0207520,0.580,0.554
21.3200806,-100.6018066,-0.504,0.402
16.5203656,-92.3181152,-0.532,0.557
27.0493412,-104.9523926,0.217,0.440
20.0456105,-100.5578613,-0.036,0.445
25.6514299,-100.1403809,1.447,0.476
25.0955481,-111.5222168,-0.254,0.372
22.7052551,-98.4484863,-0.715,0.384
21.8920839,-105.0402832,-0.361,0.358
21.0332369,-89.3518066,0.126,0.561
20.5813670,-100.4479980,0.311,0.461
19.6736252,-100.2722168,-0.750,0.453
19.7770419,-99.1735840,0.373,0.530
17.9473804,-92.8234863,-0.209,0.543
21.6063650,-103.4143066,-0.581,0.431
19.3629758,-100.2722168,-0.865,0.441
20.2725029,-102.6232910,0.420,0.403
20.3961229,-97.0642090,-0.238,0.487
19.1555462,-100.4260254,-0.796,0.385
19.8183898,-98.0749512,-0.176,0.481
21.5246269,-102.6013184,-0.072,0.418
20.3137206,-102.9309082,-0.085,0.422
21.1562380,-100.0524902,-0.213,0.412
23.1706634,-102.7770996,0.136,0.437
16.7940233,-92.6916504,0.257,0.593
19.3837043,-101.9201660,0.432,0.454
17.6963617,-95.0646973,0.227,0.538
18.8231166,-97.3937988,-0.419,0.535
18.0100796,-94.8229980,-0.236,0.533
23.1706634,-103.1506348,0.285,0.454
15.2947823,-92.2741699,-0.428,0.548
21.0742486,-99.0637207,-0.096,0.464
27.0689087,-109.4348145,1.181,0.425
16.9832482,-95.8337402,-0.384,0.483
25.8888782,-100.8654785,0.431,0.482
17.2142640,-99.0197754,-0.351,0.425
18.4066544,-101.8981934,-0.153,0.358
20.6225019,-102.6892090,-0.146,0.560
15.8451046,-92.7136230,-0.275,0.459
16.5414301,-92.7575684,-0.218,0.485
20.9306583,-89.0002441,0.607,0.568
24.8365952,-101.6345215,0.066,0.485
16.3306825,-98.3605957,-0.301,0.515
22.5024071,-98.6462402,-0.104,0.458
17.2352512,-92.1643066,-0.685,0.460
19.6943139,-101.0632324,-0.066,0.476
20.6225019,-98.7780762,-0.117,0.498
21.7697025,-99.8327637,-0.564,0.427
19.4458740,-100.6896973,-0.530,0.383
19.0517333,-95.9875488,0.965,0.582
17.2772184,-92.6477051,-0.701,0.469
23.6948343,-100.7116699,0.108,0.489
28.4300525,-107.1936035,0.115,0.420
22.8875618,-99.3713379,-0.527,0.411
21.0127268,-101.3708496,0.213,0.468
25.3142351,-99.9426270,-0.070,0.452
23.8757915,-98.1848145,-0.314,0.344
16.3517676,-91.4392090,-0.818,0.430
20.5813670,-102.6452637,-0.114,0.422
20.5607954,-100.4919434,0.717,0.478
25.5325281,-100.2282715,0.560,0.452
16.5203656,-96.5588379,-0.362,0.430
21.2381821,-98.1628418,-0.736,0.459
18.6982852,-98.0310059,-0.128,0.538
18.4483464,-91.1535645,0.142,0.468
19.7977172,-98.0090332,-0.567,0.489
21.0332369,-99.7009277,-0.387,0.463
25.7504244,-100.2941895,1.147,0.417
19.4458740,-101.3488770,-0.406,0.399
27.0297703,-112.0715332,-0.043,0.420
20.4167166,-103.6340332,0.279,0.419
19.3629758,-98.4924316,0.603,0.521
21.4223895,-102.2717285,-0.407,0.470
22.0754590,-98.9758301,-0.233,0.427
20.1487843,-102.2277832,0.580,0.414
21.4223895,-98.4265137,-0.193,0.449
17.9891824,-94.8449707,-0.312,0.542
24.0163614,-106.8640137,0.048,0.408
21.8105080,-101.3488770,0.177,0.449
20.6019358,-102.5134277,0.099,0.436
21.1357449,-97.7453613,0.011,0.461
18.9894144,-101.8322754,-0.520,0.402
25.4730329,-103.7438965,0.290,0.469
21.7492955,-99.8767090,0.139,0.382
20.8485448,-100.6237793,-0.359,0.458
22.9887378,-99.7009277,0.482,0.478
17.9682826,-98.3386230,-0.687,0.421
16.6888167,-96.1633301,-0.444,0.506
21.4632931,-97.7673340,0.379,0.486
23.2716267,-100.0524902,-0.228,0.425
15.9930146,-96.4929199,-0.457,0.522
18.6358348,-101.7004395,-0.072,0.429
18.4691886,-99.3273926,-0.211,0.476
20.8074712,-100.6677246,-0.514,0.441
19.0725011,-97.1520996,-0.106,0.507
18.5108654,-99.1516113,0.131,0.517
21.7901067,-101.9860840,-0.262,0.392
17.2142640,-97.1520996,-0.334,0.447
20.6636257,-103.1066895,-0.454,0.432
16.3728503,-92.2961426,0.010,0.432
18.4275017,-96.0974121,0.285,0.567
17.0042615,-99.4592285,0.440,0.552
16.4992989,-93.9001465,-0.604,0.444
18.4275017,-95.8996582,-0.025,0.477
20.2725029,-102.4035645,0.640,0.439
17.1302914,-91.5051270,-0.431,0.426
28.3913999,-107.2375488,-0.419,0.465
19.8597269,-99.1076660,0.961,0.536
29.1809408,-111.7199707,-0.239,0.449
18.0100796,-102.0300293,-0.365,0.430
21.3814746,-102.3156738,-0.283,0.407
19.6529339,-98.2067871,-0.825,0.502
19.8803914,-98.8879395,-0.194,0.511
24.0163614,-104.3371582,-0.213,0.420
24.3571051,-107.3693848,0.352,0.427
17.8219152,-101.7224121,-0.353,0.443
25.5325281,-107.6330566,-0.107,0.431
16.4992989,-97.9870605,-0.365,0.535
20.1281550,-98.4484863,0.355,0.532
23.6948343,-100.6457520,0.713,0.425
25.5126996,-108.4680176,-0.199,0.453
19.0517333,-96.9323730,-0.027,0.531
18.9478555,-97.0422363,0.032,0.571
18.7399059,-98.0310059,0.572,0.558
16.6046096,-98.9099121,-0.592,0.476
15.9085080,-92.7795410,-0.898,0.436
18.8439129,-90.6262207,-0.594,0.449
22.0143603,-104.6667480,-0.585,0.353
28.0816733,-105.4797363,-0.245,0.414
25.7899992,-99.9865723,-0.554,0.411
17.4449916,-101.0852051,-0.575,0.382
17.6335519,-92.9772949,-0.718,0.503
17.9891824,-94.5153809,0.548,0.655
24.1367278,-105.8972168,-0.774,0.384
19.4251534,-101.3928223,-0.566,0.355
19.6943139,-100.4260254,-0.192,0.450
29.1425657,-111.6320801,-0.361,0.404
26.0666517,-99.5690918,-0.269,0.429
32.4077911,-116.9714355,0.888,0.491
21.0947502,-101.7443848,1.025,0.464
27.2253254,-100.1403809,0.709,0.483
20.1487843,-98.0749512,0.735,0.461
18.2189158,-99.9865723,-0.359,0.420
20.2106559,-101.9201660,0.123,0.423
19.7356832,-101.1291504,1.252,0.466
18.6774709,-91.7687988,0.561,0.583
28.0816733,-107.6770020,-0.772,0.446
25.5919938,-103.4802246,1.028,0.479
18.4900283,-88.5388184,0.221,0.554
17.4449916,-91.4392090,-0.193,0.595
25.8295607,-97.7233887,0.112,0.442
31.7001291,-106.4025879,1.061,0.484
20.0868882,-101.5026855,1.303,0.473
20.2106559,-97.8552246,-0.629,0.450
16.2463197,-91.3293457,-0.701,0.445
22.7052551,-99.0417480,-0.525,0.428
18.3858046,-88.5607910,-0.168,0.564
21.7901067,-99.7229004,-0.080,0.418
28.2172893,-106.4685059,-0.140,0.441
15.5912928,-93.1091309,-0.171,0.467
20.8280094,-88.0334473,-0.050,0.502
18.0727566,-93.3947754,0.299,0.561
18.5317000,-99.5471191,-0.349,0.523
24.7368531,-102.6672363,-0.238,0.377
17.4869108,-98.1408691,-0.492,0.495
19.3629758,-100.0305176,0.335,0.463
20.0456105,-98.5803223,0.039,0.552
19.7563639,-101.1730957,1.104,0.455
20.4167166,-100.3381348,-0.206,0.459
20.7252905,-97.5695801,-0.138,0.468
16.4571585,-91.7907715,-0.326,0.420
16.8150577,-92.1203613,-0.297,0.463
23.9360545,-103.1066895,-0.329,0.384
24.0564961,-110.3356934,-0.054,0.488
18.4066544,-95.3942871,-0.817,0.523
19.5908438,-102.4475098,0.210,0.456
18.9686362,-99.0417480,0.018,0.538
20.3961229,-97.3937988,-0.294,0.532
20.1694109,-102.6013184,0.206,0.413
17.8846589,-92.7136230,0.080,0.595
21.6472167,-98.6462402,-0.374,0.536
15.1039461,-92.4279785,0.226,0.506
25.9876744,-106.9079590,-0.555,0.342
18.0100796,-99.7668457,-0.503,0.551
26.7554205,-111.8957520,-0.245,0.460
23.0494070,-102.0520020,0.276,0.441
17.6754275,-91.0217285,-0.462,0.550
20.1075229,-103.0627441,-0.668,0.369
23.3725134,-100.0744629,-0.165,0.439
20.0868882,-99.2395020,0.774,0.537
25.0159284,-105.2600098,0.097,0.413
19.4251534,-99.5690918,0.769,0.540
16.9412147,-97.5476074,-0.649,0.415
22.4414945,-105.3918457,0.399,0.467
25.2745031,-101.3049316,-0.449,0.421
18.8647066,-97.7673340,-0.038,0.523
19.2178026,-89.2639160,-0.857,0.437
25.5126996,-108.8854980,-0.196,0.491
25.9086440,-103.1726074,0.220,0.453
18.0936440,-96.1633301,0.851,0.578
18.3649523,-95.1525879,-0.568,0.468
17.6335519,-91.9226074,-0.379,0.512
19.2800355,-96.4489746,0.921,0.577
23.6747124,-99.9426270,-0.062,0.411
27.1080334,-104.9084473,0.928,0.491
22.9482765,-109.9401855,1.235,0.488
18.1145288,-102.0739746,-0.357,0.342
19.2178026,-100.1184082,0.231,0.509
25.5523532,-107.6330566,-0.273,0.480
18.7190968,-97.3498535,0.060,0.491
22.7255234,-98.8659668,0.726,0.428
17.6126105,-94.7131348,-0.756,0.511
25.7108365,-100.1623535,0.827,0.475
20.5607954,-102.2937012,-0.542,0.412
17.1092924,-97.6794434,-0.309,0.511
21.2791370,-99.8767090,0.084,0.419
19.6943139,-103.2604980,-0.122,0.450
20.9922139,-99.3273926,-1.005,0.493
32.4263397,-116.9274902,-0.053,0.474
21.2791370,-98.9099121,-0.257,0.491
17.9264757,-92.2302246,-0.082,0.474
18.6358348,-96.0754395,-0.469,0.683
16.8360897,-92.5598145,-0.483,0.505
20.3137206,-99.1735840,0.284,0.514
21.1357449,-103.4143066,-0.614,0.413
32.5004960,-114.8181152,0.206,0.423
21.6267923,-103.0187988,-0.017,0.433
