latitude,longitude,rwi,error
2.0540032,13.8977051,-0.858,0.335
-2.7126091,13.5900879,-0.490,0.324
1.5928123,18.0285645,-0.787,0.343
-3.7875216,13.8757324,-0.454,0.324
0.5383221,14.4470215,-0.674,0.336
-3.6778914,12.1179199,-0.278,0.329
2.7345569,18.3801270,-0.641,0.334
-2.9759559,13.5021973,-0.610,0.323
-0.8459165,15.0622559,-0.248,0.329
2.5370123,18.1823730,-0.610,0.348
-0.0109863,17.7648926,-0.495,0.338
-0.1208495,15.8312988,-0.209,0.328
-1.3951258,15.0622559,-0.307,0.331
1.6806671,14.5788574,-0.437,0.339
3.3269861,17.6989746,-0.977,0.333
-3.1953637,13.8098145,-0.330,0.321
2.4931093,18.2263184,-0.825,0.334
-2.9540126,12.6013184,-0.751,0.323
-1.5269188,16.0729980,-0.514,0.335
-2.3833455,14.5349121,-0.440,0.326
0.5602938,14.6667480,-0.926,0.335
-4.6640299,12.2277832,-0.143,0.331
-4.2258996,15.3039551,0.927,0.489
-4.2039864,13.3923340,-0.170,0.325
3.0856655,17.4133301,-1.245,0.332
1.6367402,14.5788574,-0.496,0.379
-4.6202287,11.9201660,-0.110,0.330
1.6147764,18.0065918,-0.795,0.341
-0.7140928,15.8752441,0.101,0.443
2.8881803,17.8967285,-0.754,0.334
-4.6202287,12.1398926,-0.340,0.333
0.0109863,16.3586426,-0.563,0.331
-4.4230904,11.7004395,0.203,0.408
-4.2039864,13.6340332,-0.471,0.329
-4.1601581,12.6672363,0.108,0.416
-3.6559638,13.4362793,-0.613,0.323
-0.4284628,15.1940918,-0.485,0.345
1.9002862,15.3479004,-1.191,0.352
1.9002862,14.1833496,-0.562,0.338
3.6121068,17.5231934,-1.376,0.333
-4.1382430,13.6120605,-0.832,0.327
-4.7735207,11.8762207,1.104,0.439
-4.1601581,13.1066895,-0.181,0.329
-4.1601581,11.3708496,-0.305,0.335
-2.1857489,14.5349121,-0.477,0.331
2.5370123,18.2263184,-0.770,0.333
-3.7436712,13.7878418,-0.134,0.325
2.4272521,17.7868652,-0.477,0.333
-4.2258996,13.0187988,-0.274,0.329
-3.8532931,13.8977051,-0.452,0.325
-1.1754546,15.9851074,0.369,0.443
1.9661667,18.0505371,-0.595,0.335
0.3405742,14.7985840,-0.644,0.340
-0.9997051,15.3039551,-0.335,0.338
-4.0944111,11.9860840,-0.907,0.325
-3.7436712,13.8317871,-0.426,0.324
-4.2916356,15.1940918,1.179,0.469
-1.6147764,14.6228027,-0.339,0.399
2.7784514,17.9846191,-1.332,0.334
-4.1163273,12.6672363,-0.498,0.328
-2.5370123,15.0842285,-0.180,0.323
3.1953637,17.2595215,-0.677,0.331
-0.9557662,15.3259277,-0.079,0.329
3.4585910,18.2263184,-0.791,0.337
-3.0198411,13.8977051,-0.835,0.321
-1.4170918,16.5783691,-0.326,0.338
-4.8392069,12.0300293,-0.562,0.367
-3.8532931,12.7111816,-0.775,0.326
-4.4888091,13.2165527,-0.774,0.329
-4.2478122,12.7770996,-0.509,0.330
-4.3354564,12.4475098,-1.120,0.337
1.5928123,15.9631348,-0.539,0.344
-1.9222467,16.3146973,-0.202,0.339
2.5809138,18.2482910,-0.744,0.333
-3.7875216,13.6560059,-0.234,0.325
1.3731595,17.4572754,-0.678,0.336
-1.7026302,15.9631348,-0.389,0.336
-1.7904800,15.9851074,-0.643,0.335
-2.9540126,13.8757324,-0.630,0.322
-3.7655967,13.9855957,-0.604,0.324
-3.9190595,12.3156738,-0.472,0.324
-4.0067400,13.8977051,-0.316,0.327
2.6467632,16.5344238,-1.116,0.334
-4.1163273,12.8210449,-0.786,0.330
2.6248138,18.3142090,-0.524,0.349
-4.1382430,12.9089355,-0.115,0.328
-1.3511931,15.4577637,-0.307,0.329
3.3489215,18.5559082,-1.116,0.354
-4.5545219,13.6999512,-0.693,0.326
1.6147764,17.3474121,-0.684,0.336
-3.9629009,13.6340332,-0.683,0.325
-4.4011829,13.0627441,-0.040,0.329
1.6587038,18.0505371,-0.410,0.341
-4.2697242,11.9201660,-0.529,0.330
-0.7140928,17.3913574,-0.505,0.332
-3.4805234,12.3156738,-0.326,0.334
-0.8678867,17.1276855,-0.518,0.397
-2.2955282,14.5349121,-0.876,0.329
-0.0988769,17.1276855,-0.619,0.332
-4.0944111,12.6013184,-0.435,0.328
1.5708481,15.9411621,-0.016,0.355
3.1295462,18.5778809,-0.497,0.340
-4.1382430,11.3708496,-0.650,0.333
0.2307123,15.5236816,-0.605,0.328
-3.6778914,13.6560059,-0.518,0.324
-1.1534865,16.0070801,-0.307,0.364
-4.1820725,13.8537598,-0.097,0.335
3.0637244,17.2814941,-0.322,0.331
-3.8094460,13.4143066,-0.426,0.323
3.5682478,18.0505371,-1.128,0.341
-0.4943786,16.1169434,-0.296,0.332
-1.0875811,14.6887207,-0.734,0.332
-4.2697242,14.3591309,0.068,0.409
1.7685179,18.0065918,-0.820,0.337
-4.4011829,13.3264160,-0.106,0.326
0.4284628,14.2053223,-0.740,0.334
0.8898568,17.8527832,-0.506,0.337
-4.2916356,13.3703613,-0.843,0.326
1.2852926,15.8312988,-0.257,0.337
-2.4492049,15.0402832,-0.287,0.324
-4.2478122,13.4362793,-0.441,0.326
-4.2697242,15.1940918,0.807,0.435
-2.0540032,15.8752441,-0.321,0.336
-4.6640299,12.2497559,-0.688,0.331
-3.0637244,14.0954590,-0.578,0.322
1.8563646,17.4792480,-0.410,0.336
