latitude,longitude,rwi,error
17.0882909,-13.6340332,-0.782,0.259
15.5066188,-10.0524902,-0.939,0.269
15.5489602,-8.7341309,-0.497,0.268
16.2463197,-12.2937012,-0.777,0.260
18.0309744,-16.0070801,0.029,0.388
16.5414301,-7.8112793,-0.150,0.278
16.6467178,-10.4919434,-0.533,0.260
16.4571585,-12.2497559,-0.264,0.257
15.9718913,-12.3156738,-0.769,0.259
16.7729866,-11.2829590,-0.948,0.257
15.0827314,-12.2717285,-0.491,0.270
17.6754275,-11.7443848,-0.421,0.263
15.7605359,-10.4479980,-0.714,0.264
15.6759319,-12.3596191,-0.350,0.271
17.9473804,-12.2717285,-0.163,0.262
15.9930146,-12.5134277,-0.868,0.262
16.6256648,-12.8430176,-0.449,0.278
16.8150577,-16.0729980,-0.534,0.273
16.3939308,-12.8430176,-0.581,0.264
16.2041247,-8.0529785,-0.811,0.266
17.6126105,-11.8542480,-0.442,0.260
16.4150090,-10.0964355,-0.744,0.281
16.7940233,-12.8430176,-0.524,0.259
16.1830238,-8.9758301,-0.825,0.280
15.7182383,-9.6130371,-0.577,0.268
15.8451046,-9.4592285,-0.220,0.274
16.2252233,-12.4475098,-0.727,0.261
22.7052551,-12.4694824,0.327,0.338
16.9412147,-12.8210449,0.138,0.258
15.9085080,-10.4919434,-0.259,0.264
16.8571194,-15.3698730,-0.174,0.258
15.9507657,-9.2395020,-0.415,0.278
16.6046096,-8.8659668,0.257,0.259
15.7182383,-7.8552246,-0.505,0.267
17.1092924,-14.0734863,-0.650,0.260
15.9718913,-12.0080566,-0.885,0.260
17.0462809,-14.5788574,-0.499,0.369
16.2885057,-13.5900879,-0.856,0.264
16.7729866,-7.7233887,-0.412,0.264
16.3095952,-7.4816895,-0.493,0.265
15.6336167,-11.8762207,-0.166,0.318
15.6970862,-5.7678223,-0.046,0.258
14.9766264,-12.1838379,-0.785,0.264
15.5277906,-5.5261230,-0.523,0.261
15.1039461,-12.6452637,-0.360,0.310
16.0563712,-7.5476074,-0.666,0.270
16.5835521,-7.2619629,-0.165,0.282
15.6759319,-9.0417480,-0.512,0.268
17.8637468,-15.9851074,0.069,0.347
15.7605359,-8.7341309,-0.578,0.267
16.2885057,-12.8430176,-0.236,0.278
18.6358348,-10.5578613,-0.702,0.258
15.1675773,-12.2058105,-0.617,0.296
17.3611242,-13.1945801,-0.651,0.256
16.3728503,-10.8874512,-0.604,0.261
16.4571585,-12.4035645,-0.636,0.259
16.6467178,-11.4147949,-0.458,0.301
16.0774856,-10.8654785,-0.418,0.260
16.7940233,-15.3918457,-0.023,0.263
16.1830238,-12.7331543,-0.814,0.278
16.2041247,-11.4587402,-0.521,0.256
19.9217124,-13.3483887,-0.833,0.251
16.3939308,-12.7770996,-0.456,0.263
17.2562360,-13.3483887,-1.020,0.258
16.4571585,-9.1735840,-0.802,0.258
16.3728503,-12.8210449,-0.971,0.263
15.4642688,-10.4699707,-0.684,0.269
16.0985977,-11.8542480,-0.410,0.258
15.8662413,-10.6457520,-0.560,0.263
16.1619207,-9.9206543,-0.328,0.261
15.7605359,-6.9104004,-0.504,0.281
15.9296380,-9.2395020,-0.392,0.270
16.7519476,-7.3278809,-0.229,0.268
15.2311894,-12.6672363,-0.021,0.269
15.6970862,-6.9763184,-0.185,0.266
15.3583559,-12.8869629,-0.723,0.279
15.1463690,-12.7770996,-0.406,0.297
15.8451046,-7.8991699,0.102,0.269
15.8873757,-7.3937988,-0.099,0.268
16.4782298,-10.7556152,-0.518,0.257
20.9922139,-17.0397949,0.221,0.365
16.5203656,-12.6892090,-0.761,0.262
16.7729866,-13.3044434,-0.423,0.260
20.2518900,-12.9968262,-0.821,0.246
16.3306825,-13.9636230,-0.877,0.278
16.8150577,-14.0734863,-0.398,0.374
16.8360897,-13.0187988,-0.782,0.261
16.7940233,-9.6789551,-0.203,0.259
16.5203656,-11.9201660,-0.811,0.257
16.5835521,-7.4157715,-0.328,0.302
15.6759319,-12.4694824,-0.752,0.263
15.6759319,-9.3054199,-0.582,0.274
15.5277906,-5.9875488,-0.137,0.259
16.8360897,-5.9436035,-0.482,0.283
16.7098626,-15.8093262,-0.557,0.275
15.4642688,-12.0739746,-0.445,0.263
18.0936440,-16.0290527,0.775,0.399
21.2791370,-16.5344238,0.058,0.370
16.7519476,-14.4250488,-0.184,0.259
