latitude,longitude,rwi,error
15.4219101,-16.2707520,-0.705,0.446
13.3147939,-13.6340332,-0.570,0.380
13.8060751,-15.3039551,-0.470,0.398
15.9296380,-14.6667480,-0.689,0.378
16.2885057,-14.6228027,-0.549,0.386
13.9553920,-15.8532715,-0.420,0.492
14.6154780,-16.4025879,-0.780,0.420
15.7393882,-15.9631348,-0.884,0.432
14.1472288,-13.4143066,-0.256,0.368
14.7855051,-17.4133301,1.027,0.532
15.6124559,-16.1169434,-0.259,0.498
13.8487469,-15.9411621,-0.620,0.425
13.1864679,-15.4138184,-0.619,0.378
14.7855051,-15.3259277,-0.995,0.383
15.2311894,-14.6008301,-0.911,0.382
14.2750302,-16.1828613,-0.535,0.417
14.2750302,-16.8640137,-0.354,0.480
13.3789314,-13.6120605,-0.585,0.384
13.2506393,-13.8098145,-0.611,0.415
16.2041247,-15.7434082,-0.391,0.376
14.2537350,-16.7321777,-0.596,0.391
13.7207082,-16.0949707,-0.067,0.420
15.3371669,-12.8869629,-0.009,0.424
13.1222796,-12.0739746,-0.464,0.366
14.2963234,-16.6223145,-0.669,0.459
13.8274120,-16.3146973,-0.681,0.407
13.4644216,-13.7878418,-0.762,0.372
12.9510290,-14.0075684,-0.549,0.373
16.4150090,-15.4797363,-1.102,0.381
13.5925995,-14.1833496,-1.135,0.376
12.8439375,-14.2492676,-0.773,0.375
15.3371669,-14.7326660,-0.868,0.379
14.7642589,-17.2814941,1.004,0.541
12.8439375,-14.0295410,-0.334,0.372
12.9938527,-15.9411621,-0.430,0.401
14.3389038,-14.5349121,-0.627,0.378
13.6993616,-15.8532715,-0.382,0.423
13.1008797,-16.2707520,-0.598,0.426
15.2099875,-15.9631348,-0.774,0.394
16.3095952,-15.7214355,-0.625,0.379
13.9340669,-16.5783691,-0.351,0.389
13.8487469,-16.1389160,-0.615,0.403
13.1436775,-16.3806152,-0.425,0.382
14.8067491,-14.4030762,-0.829,0.385
13.4216803,-13.1066895,-0.775,0.362
14.7855051,-17.1936035,0.012,0.496
13.0794780,-16.0949707,-0.777,0.388
14.8067491,-12.4914551,-0.858,0.376
16.0774856,-15.6555176,-0.341,0.377
13.9553920,-15.0183105,-0.554,0.494
14.0619878,-13.8977051,-0.741,0.373
13.8060751,-16.2048340,-0.555,0.399
13.2292507,-15.6994629,-0.640,0.398
15.4219101,-16.1169434,-0.889,0.396
12.8439375,-15.4357910,0.179,0.432
15.2311894,-15.7653809,-1.008,0.378
13.7207082,-16.4245605,-0.110,0.436
15.2311894,-13.8317871,-0.558,0.382
13.5498812,-15.0842285,-0.267,0.362
14.5942153,-16.1389160,-0.682,0.429
15.6336167,-16.1828613,-0.304,0.487
12.9938527,-14.2492676,-0.704,0.372
16.0563712,-16.1608887,-0.352,0.378
16.2463197,-16.2487793,-0.466,0.387
15.9296380,-13.4582520,-0.184,0.412
16.1619207,-15.9851074,-0.794,0.376
12.5223904,-12.3815918,-0.533,0.433
14.9553991,-16.7761230,-0.345,0.577
12.5438394,-15.6115723,-0.209,0.414
15.3159757,-16.2268066,-0.441,0.467
13.5925995,-16.1169434,-0.301,0.373
16.0563712,-14.1613770,-0.588,0.386
15.7393882,-14.5568848,0.060,0.379
14.5942153,-15.5895996,-0.689,0.400
15.4854449,-16.5563965,-0.573,0.374
13.0366691,-15.6994629,0.478,0.540
13.6566625,-15.6115723,-0.130,0.393
15.6970862,-16.0510254,-0.151,0.427
14.1472288,-13.5681152,-0.216,0.366
15.4854449,-14.7106934,-0.615,0.394
14.1685340,-14.9084473,-1.042,0.390
15.0615146,-15.7653809,-0.713,0.380
14.7642589,-17.4572754,1.308,0.499
12.9296144,-15.8752441,-0.478,0.399
14.7642589,-15.7653809,-1.142,0.410
15.8028247,-16.4685059,-0.676,0.396
12.5223904,-15.6335449,-0.304,0.444
13.8914108,-15.8312988,-0.531,0.414
15.4642688,-15.5017090,-1.007,0.389
15.4430906,-13.1945801,-0.374,0.427
14.5942153,-15.9191895,-0.902,0.468
12.6724962,-16.0729980,-0.233,0.405
16.3939308,-14.0734863,0.075,0.518
15.9507657,-14.9743652,-0.520,0.374
16.1619207,-15.1721191,-0.577,0.374
14.1685340,-15.5017090,-0.367,0.397
13.5285192,-12.9968262,-0.150,0.361
12.9724418,-14.1833496,-0.868,0.374
15.6970862,-16.5783691,-0.175,0.390
14.5516838,-14.7985840,-0.467,0.380
13.6993616,-16.1389160,-0.527,0.389
14.7217604,-17.3034668,0.989,0.544
15.4007275,-15.0183105,-0.382,0.386
14.9553991,-16.3366699,-0.549,0.404
12.8867796,-14.5568848,-0.210,0.381
13.5498812,-12.3376465,-0.196,0.367
13.1864679,-13.9855957,-0.365,0.412
14.8279911,-15.1062012,-0.327,0.383
14.2537350,-15.3479004,-0.480,0.387
16.0141357,-15.5456543,-0.456,0.391
15.5066188,-15.9411621,-0.098,0.483
15.3371669,-13.0407715,0.087,0.524
14.0833011,-15.8093262,-0.964,0.420
15.7393882,-16.5344238,0.015,0.505
15.4007275,-15.1501465,-0.165,0.490
15.9085080,-15.4357910,-1.147,0.375
12.9296144,-13.7878418,-0.685,0.385
14.1259215,-15.8532715,-0.796,0.456
15.6759319,-15.9411621,-0.865,0.474
12.9724418,-14.9304199,-0.882,0.402
14.5091441,-16.1828613,-0.559,0.418
16.0985977,-13.6779785,-0.054,0.393
14.9341696,-15.0622559,0.161,0.445
15.2523892,-16.3586426,-0.845,0.412
15.4642688,-13.3703613,-0.753,0.444
12.6081759,-15.9851074,-0.540,0.452
15.6124559,-16.4465332,-0.676,0.446
14.1685340,-15.0402832,-0.665,0.387
14.2324377,-14.7546387,-0.427,0.413
16.3517676,-15.1062012,-0.751,0.378
16.5203656,-15.3259277,0.054,0.455
14.0619878,-15.9191895,-0.846,0.447
13.7847363,-15.6115723,-0.441,0.406
15.4007275,-13.5241699,-0.227,0.399
12.9510290,-14.2272949,-0.854,0.374
16.1619207,-15.3039551,-0.434,0.373
14.7217604,-17.1057129,0.122,0.468
14.3176146,-16.8640137,0.252,0.411
12.6939327,-16.0070801,-0.504,0.395
12.4580325,-12.6452637,0.353,0.429
14.6792536,-16.6442871,-0.491,0.511
14.0833011,-15.0842285,-0.266,0.438
13.0152618,-14.1833496,-0.571,0.408
14.6792536,-16.6662598,-0.311,0.423
15.5701276,-14.2492676,-1.015,0.379
16.2463197,-14.0954590,-0.371,0.513
14.9978516,-13.7878418,-0.532,0.398
14.2963234,-12.0959473,-0.314,0.378
15.1463690,-16.2707520,-0.950,0.409
14.7005081,-17.0617676,0.082,0.467
16.0563712,-16.4245605,0.837,0.557
16.3939308,-14.3371582,0.186,0.512
13.6566625,-15.9191895,-0.357,0.391
14.9129381,-16.1389160,-0.414,0.411
15.6124559,-15.9851074,-1.127,0.414
14.7217604,-15.8312988,-0.427,0.410
15.1039461,-16.5124512,-0.311,0.500
14.1898373,-16.0949707,-0.224,0.460
12.7582314,-11.9201660,-0.565,0.434
14.9341696,-12.6672363,-0.374,0.487
13.7420528,-13.2165527,-0.835,0.368
13.9980363,-15.5895996,-0.150,0.383
12.6724962,-16.2487793,-0.049,0.507
12.7796606,-14.0295410,-0.424,0.368
15.3795428,-13.6560059,-0.317,0.401
14.0406726,-14.8864746,-0.613,0.385
14.3389038,-14.5568848,-0.682,0.375
16.3517676,-14.5349121,-0.859,0.382
16.1830238,-14.0075684,0.010,0.516
14.1472288,-16.0729980,1.434,0.509
15.9507657,-13.5021973,-0.408,0.379
14.5729506,-15.5017090,-0.568,0.397
15.6124559,-16.2927246,-0.733,0.444
13.6780130,-13.6999512,-0.521,0.475
15.7182383,-15.5456543,-0.712,0.392
14.2537350,-15.0622559,-0.973,0.388
15.1039461,-16.4025879,-0.576,0.528
15.5066188,-16.4465332,-0.843,0.390
13.9980363,-15.8972168,-0.495,0.398
15.5489602,-15.5456543,-0.661,0.384
14.4453192,-17.0617676,0.185,0.497
14.1046123,-14.8205566,-0.264,0.395
12.9296144,-15.0402832,-0.655,0.381
14.4878712,-16.9738770,-0.859,0.510
13.2292507,-14.4470215,-0.582,0.383
15.2523892,-16.5124512,-0.174,0.405
16.1197076,-14.4470215,-0.905,0.383
15.9718913,-13.3703613,-0.348,0.398
15.0827314,-16.9519043,-0.496,0.418
15.5277906,-15.0622559,-0.211,0.384
14.3176146,-15.6335449,-0.808,0.410
16.1197076,-13.5241699,-0.070,0.460
14.8279911,-16.7321777,-0.369,0.419
15.4219101,-16.1389160,-0.368,0.379
13.7207082,-16.1169434,-0.024,0.452
14.5516838,-13.1945801,-0.569,0.386
15.3795428,-16.7541504,-0.715,0.384
14.1472288,-16.2048340,-0.412,0.432
14.3176146,-16.1169434,-0.502,0.418
16.0352546,-14.4250488,-0.431,0.383
14.7217604,-16.5783691,-0.052,0.518
